SampleID,SampleDate,WaterTemperature,Secchi,Conductivity,DO,pH
5278,2013/3/28,16.6,0.24,577,9.3,7.86
5279,2013/3/29,17.2,0.23,587,9.27,8.17
5280,2013/3/29,18.4,0.22,626,10.17,8.31
5281,2013/3/29,16.6,0.24,649,9.22,8.19
5282,2013/3/29,16.2,0.23,490,7.11,7.93
5283,2013/3/29,16.8,0.22,657,9.22,8.18
5284,2013/3/29,16.8,0.18,656,9.33,8.19
5285,2013/3/29,17.1,0.23,609,9.87,8.26
5286,2013/3/29,17.6,0.2,590,9.35,8.23
5287,2013/3/29,18,0.23,617,9.94,8.26
5288,2013/3/29,18.4,0.22,626,10.17,8.31
5289,2013/3/29,16.5,0.3,370,10.1,8.13
5290,2013/3/29,17.7,0.23,614,9.73,8.23
5291,2013/4/2,18.5,0.25,601,7.07,7.97
5292,2013/4/2,18.5,0.23,563,8.26,7.98
5293,2013/4/3,18.5,0.2,582,6.84,7.96
5294,2013/4/3,18.5,0.22,596,8.53,7.99
5295,2013/4/4,18.6,0.24,614,7.92,8.06
5296,2013/4/4,18.4,0.25,592,6.58,7.93
5297,2013/4/9,16.1,0.16,534,8.78,8.07
5298,2013/4/9,16.2,0.18,568,9.47,8.14
5302,2013/4/10,16.5,0.18,541,8.37,8.09
5303,2013/4/10,17.7,0.17,542,9.1,8.15
5304,2013/4/10,16.2,0.17,562,7.95,7.86
5305,2013/4/10,16,0.22,575,8.03,7.99
5306,2013/4/10,16,0.18,554,8.37,8.04
5307,2013/4/10,16.3,0.2,524,8.75,8.06
5308,2013/4/10,17.7,0.17,542,9.1,8.15
5309,2013/4/10,16.7,0.2,529,8.66,8.09
5310,2013/4/10,16.7,0.19,546,8.11,8.67
5311,2013/4/10,16.9,0.15,545,8.45,8.13
5312,2013/4/10,15.1,0.23,322,10.22,8.16
5317,2013/4/11,19,0.24,576,8.85,8.06
5318,2013/4/11,18,0.22,556,8.12,8.09
5319,2013/4/11,16.9,0.24,516,8.25,8.15
5313,2013/4/12,18.5,0.22,581,7.72,8.1
5314,2013/4/12,17.9,0.24,568,7.14,7.99
5315,2013/4/15,18.9,0.19,585,7.03,8.1
5316,2013/4/15,18.8,0.21,551,7.75,8.13
5320,2013/4/16,17.6,0.19,519,8.7,8.17
5321,2013/4/16,17.6,0.2,549,7.51,8.12
5322,2013/4/17,16.2,0.19,535,9.4,8.19
5323,2013/4/17,17.1,0.2,536,7.26,8.07
5324,2013/4/18,16.3,0.22,524,8.02,8.11
5325,2013/4/18,16.5,0.22,537,9.67,8.24
5326,2013/4/19,16.7,0.23,552,9.22,8.05
5327,2013/4/19,17.5,0.21,547,10.07,8.19
5328,2013/4/29,21.6,0.17,600,8,8.11
5329,2013/4/29,21.5,0.15,521,7.45,7.95
5330,2013/4/30,21.8,0.21,618,8.01,8.14
5331,2013/4/30,22.1,0.17,549,7.6,8.21
5332,2013/5/1,20,0.14,548,9.01,8.21
5333,2013/5/1,20.3,0.14,593,7.66,8.05
5334,2013/5/2,19.7,0.17,592,7.28,8.09
5335,2013/5/2,19.2,0.16,530,8.39,8.16
5338,2013/5/3,20.1,0.17,551,8.03,7.36
5339,2013/5/3,20.4,0.21,540,7.9,8.02
5336,2013/5/6,19.9,0.23,514,5.87,8.08
5337,2013/5/6,20.5,0.2,552,5.95,7.84
5340,2013/5/7,20.5,0.15,543,5.8,7.96
5341,2013/5/7,21.4,0.17,541,6.93,8.07
5342,2013/5/8,22.3,0.22,561,7.15,8.26
5343,2013/5/8,22.3,0.22,561,7.15,8.26
5344,2013/5/8,21.4,0.18,568,6.26,8.04
5345,2013/5/8,22.4,0.14,594,7.41,8.18
5346,2013/5/8,20.7,0.14,547,5.95,8.08
5347,2013/5/8,20.7,0.14,540,5.75,8.08
5348,2013/5/8,19.3,0.19,295,9.14,8.19
5349,2013/5/8,20.1,0.18,522,6.76,8.08
5350,2013/5/8,20.6,0.21,508,7.38,8.13
5351,2013/5/8,20.6,0.18,495,7.5,8.13
5352,2013/5/8,20.9,0.21,526,6.8,7.92
5355,2013/5/9,20.6,0.12,521,7.26,8.05
5356,2013/5/9,23.1,0.17,604,6.24,8.08
5357,2013/5/9,21,0.17,1363,11.58,8.88
5353,2013/5/10,22.3,0.3,612,2.85,7.88
5354,2013/5/10,20,0.14,437,7.72,8
5358,2013/5/13,23.7,0.21,631,5.65,8.05
5359,2013/5/13,21.7,0.16,345,7.68,8.09
5360,2013/5/14,24.1,0.33,639,5.98,8.05
5361,2013/5/14,21.8,0.14,322,8.29,8.02
5362,2013/5/15,22.9,0.15,370,7.02,8.06
5363,2013/5/16,19.6,0.15,295,8.11,8.03
5364,2013/5/17,19.8,0.13,290,8.03,8
5365,2013/5/20,20.8,0.09,293,7.61,7.89
5366,2013/5/20,21.9,0.18,611,8.23,8.41
5367,2013/5/21,20.7,0.11,268,8.08,7.95
5368,2013/5/21,21,0.15,485,8.08,8.31
5369,2013/5/22,20,0.1,255,8.02,7.98
5370,2013/5/22,20.3,0.11,435,7.68,8.25
5371,2013/5/23,17.3,0.09,203,9.29,7.9
5372,2013/5/23,17.3,0.09,203,9.29,7.9
5373,2013/5/23,21.6,0.2,445,8.5,8.34
5374,2013/5/23,19.1,0.1,249,7.89,8.11
5375,2013/5/24,21.2,0.17,407,8.65,8.25
5376,2013/5/28,20.1,0.17,508,7.08,8.1
5377,2013/5/29,22.5,0.25,639,8.42,8.18
5380,2013/5/30,21.3,0.1,265,8.29,7.77
5381,2013/5/30,23.1,0.2,700,9.76,8.23
5378,2013/5/31,21,0.22,652,7.65,8.19
5379,2013/5/31,21.1,0.15,266,7.94,7.84
5382,2013/6/3,24.5,0.26,817,12.4,8.6
5383,2013/6/3,22.7,0.1,301,7.65,7.85
5384,2013/6/4,26.1,0.22,861,12.11,8.38
5385,2013/6/4,26.3,0.23,860,13.57,8.56
5386,2013/6/4,25.5,0.22,832,10.1,8.91
5387,2013/6/4,24.4,0.22,806,13.11,8.78
5388,2013/6/4,19.5,0.13,194,9.81,8.04
5389,2013/6/4,22.3,0.13,295,8.2,8.06
5390,2013/6/4,22.6,0.22,454,8.62,8.23
5391,2013/6/4,23.1,0.2,710,6.49,8.22
5392,2013/6/4,24.7,0.15,831,11.35,8.69
5393,2013/6/4,22.5,0.21,1254,2.18,7.78
5398,2013/6/4,22.2,0.14,270,8.23,8.04
5401,2013/6/4,24.7,0.15,831,11.35,8.69
5397,2013/6/5,22,0.13,301,8.8,8.09
5400,2013/6/5,24.1,0.22,855,10.93,8.58
5396,2013/6/6,21.2,0.14,277,8.4,7.85
5399,2013/6/6,23.1,0.22,840,9.53,8.51
5394,2013/6/7,24.3,0.2,876,8.18,8.45
5395,2013/6/7,21.5,0.14,278,8.17,7.78
5412,2013/6/10,22.7,0.12,292,8.76,8.08
5413,2013/6/10,23.8,0.13,893,8.7,8.39
5406,2013/6/11,24.8,0.2,918,8.19,8.37
5411,2013/6/11,21.4,0.14,228,8.58,7.79
5404,2013/6/12,25.9,0.14,933,8.03,8.29
5405,2013/6/12,23.2,0.14,254,8.57,7.71
5402,2013/6/13,22,0.1,230,8.25,7.64
5403,2013/6/13,23.3,0.17,874,6.49,8.29
5407,2013/6/14,24.06,0.23,614,9.24,8.19
5408,2013/6/14,23.4,0.13,317,8.26,7.69
5409,2013/6/17,24.3,0.17,871,7.63,8.29
5410,2013/6/17,22.7,0.14,260,,7.87
5414,2013/6/18,21.4,0.13,232,9.52,7.97
5415,2013/6/18,23.7,0.23,782,8.29,8.32
5416,2013/6/19,21,0.11,242,8.37,8.04
5424,2013/6/19,23,0.17,750,7.61,8.34
5425,2013/6/19,24.7,0.2,887,9.31,8.36
5426,2013/6/19,24.8,0.11,878,12.15,8.56
5427,2013/6/19,24.3,0,922,9.06,8.45
5428,2013/6/19,24,0.2,905,7.63,8.4
5429,2013/6/19,23,0.17,750,7.61,8.34
5430,2013/6/19,22.1,0.1,453,8.48,8.29
5431,2013/6/19,22.4,0.13,295,8.25,8.16
5432,2013/6/19,21,0.11,242,8.37,8.04
5433,2013/6/19,18.6,0.11,190,10.09,8.01
5421,2013/6/20,22.3,0.12,233,9.25,8.17
5422,2013/6/20,27.1,0.2,781,12.1,8.58
5423,2013/6/20,23.3,0.21,1296,5.38,8.13
5419,2013/6/21,22.7,0.13,245,8.8,7.85
5420,2013/6/21,25.7,0.2,727,10.65,8.49
5417,2013/6/24,21.9,0.14,245,8.06,7.82
5418,2013/6/24,22.1,0.17,560,7.52,8.12
5434,2013/6/25,21,0.11,219,8.47,7.1
5435,2013/6/25,22.3,0.17,793,7.06,8.12
5438,2013/6/26,22.6,0.14,254,8.78,8
5439,2013/6/26,24.5,0.18,864,7.89,8.16
5436,2013/6/27,25.4,0.19,883,7.51,8.15
5437,2013/6/27,23.5,0.12,240,8.03,7.61
5440,2013/6/28,25.1,0.13,267,8.21,7.67
5441,2013/6/28,26.8,0.24,929,8.51,8.25
5442,2013/7/2,27.5,0.22,933,8.13,8.4
5443,2013/7/2,27.2,0.13,926,5.84,8.32
5444,2013/7/2,27.1,0.15,700,7.66,8.26
5445,2013/7/2,27.3,0.13,346,6.92,7.94
5446,2013/7/2,25.3,0.23,199,9.68,7.73
5447,2013/7/2,28,0.28,1462,2.63,8.02
5448,2013/7/2,29.1,0.3,900,4.69,7.96
5449,2013/7/2,28.5,0.2,898,11.06,8.38
5450,2013/7/2,28.4,0.27,888,12.44,8.65
5451,2013/7/2,27.5,0.23,872,12.55,8.8
5452,2013/7/17,21.6,0.11,1303,4.14,8.2
5453,2013/7/17,22,0.19,786,6.2,8.27
5454,2013/7/17,21.9,0.14,583,8.5,8.48
5455,2013/7/17,22.2,0.14,539,8.71,8.5
5456,2013/7/17,22.8,0.11,515,8.27,8.43
5457,2013/7/17,24,0.11,425,8.79,8.44
5458,2013/7/17,22.7,0.1,256,8.27,8.36
5459,2013/7/17,22.5,0.12,223,8.33,8.19
5460,2013/7/17,21.9,0.08,206,7.51,8.08
5461,2013/7/17,21.3,0.16,163,9.63,8.31
5462,2013/8/1,21.9,0.31,1232,5,8.26
5463,2013/8/1,24.7,0.2,538,9.39,8.54
5464,2013/8/1,,0.1,328,12.81,8.57
5465,2013/8/1,23.3,0.15,315,9.21,8.42
5466,2013/8/1,22.9,0.11,281,9.26,8.41
5467,2013/8/1,22.6,0.07,261,9.51,8.39
5468,2013/8/1,21.7,0.12,201,9.08,8.38
5469,2013/8/1,21.7,0.09,194,9.7,8.37
5470,2013/8/1,21,0.17,181,9.75,8.53
5471,2013/8/1,,,,,
5560,2013/8/1,,0.1,328,12.81,8.57
5561,2013/8/1,23.3,0.15,315,9.21,8.42
5472,2013/8/14,22.7,0.31,1020,3.08,7.84
5473,2013/8/14,26.5,0.32,884,11.46,8.18
5474,2013/8/14,26.1,0.24,371,9.51,8.23
5475,2013/8/14,24.9,0.26,352,8.25,8.13
5476,2013/8/14,24.3,0.16,379,8.49,8.04
5477,2013/8/14,23,0.12,255,7.93,8.05
5478,2013/8/14,22.9,0.13,204,8.31,8.14
5479,2013/8/14,22.6,0.15,198,8.2,8.02
5480,2013/8/14,22,0.14,196,7.68,8.11
5481,2013/8/14,,,,,
5482,2013/8/28,22.5,0.35,992,3.63,7.97
5483,2013/8/28,25.6,0.27,910,7.73,7.96
5484,2013/8/28,24.4,0.22,879,8.95,8.1
5485,2013/8/28,24,0.15,861,11.68,8.39
5486,2013/8/28,22.9,0.2,712,8.49,8.19
5487,2013/8/28,23,0.22,622,8.32,8.18
5488,2013/8/28,22.4,0.17,519,7.94,8.19
5489,2013/8/28,22.5,0.14,287,8.96,8.28
5490,2013/8/28,22.3,0.17,212,8.3,8.27
5491,2013/8/28,,,,,
5492,2013/9/10,22.7,0.24,1133,4.09,7.93
5493,2013/9/10,22.8,0.26,887,4.92,7.92
5494,2013/9/10,23.8,0.22,922,5.95,7.95
5495,2013/9/10,23.5,0.26,908,6.45,7.92
5496,2013/9/10,23.6,0.31,926,7.54,8.08
5497,2013/9/10,23.8,0.15,850,8.33,8.3
5498,2013/9/10,24.2,0.17,882,10.2,8.36
5499,2013/9/10,24.1,0.22,917,7.82,8.14
5500,2013/9/10,24.2,0.24,957,10.35,8.22
5502,2013/9/23,21.1,0.31,927,7.45,8.1
5501,2013/9/24,20.4,0.21,962,7.11,7.84
5503,2013/9/25,,,,,
5504,2013/9/25,20.2,0.17,843,7.73,8.01
5505,2013/9/25,19.8,0.21,903,8.19,8.11
5506,2013/9/25,19.6,0.29,913,7.36,8.04
5507,2013/9/25,20,0.22,859,7.08,7.93
5508,2013/9/25,20,0.22,859,7.08,7.93
5509,2013/9/25,20.4,0.3,755,6.03,7.65
5510,2013/9/25,20.7,0.25,715,5.99,7.8
5511,2013/9/25,20.1,0.26,696,5.77,7.68
5512,2013/9/25,20.3,0.17,659,5.71,7.67
5513,2013/9/25,21.5,0.28,1167,6.85,8.13
5514,2013/9/26,19.6,0.25,665,7.94,8.18
5515,2013/9/27,19.2,0.24,629,8.12,8.05
5516,2013/9/30,20.2,0.17,618,9.7,8.05
5517,2013/10/1,22.7,0.26,659,9.65,8.22
5518,2013/10/2,19.1,0.28,604,7.31,7.92
5519,2013/10/3,18.3,0.18,596,9.29,8.03
5520,2013/10/4,17.2,0.2,590,11.41,8.04
5521,2013/10/7,17.3,0.19,507,9.16,8.25
5522,2013/10/8,18,0.21,464,9.63,8.52
5523,2013/10/9,16.6,0.21,305,9.26,8.36
5524,2013/10/9,18.1,0.2,629,7.21,8.27
5525,2013/10/9,17.8,0.2,637,9.7,8.49
5526,2013/10/9,17.6,0.12,595,9.83,8.44
5527,2013/10/9,17.5,0.17,464,9.58,8.39
5528,2013/10/9,16.6,0.21,385,9.26,8.36
5529,2013/10/9,16.8,0.15,342,9.3,8.31
5530,2013/10/9,17.1,0.13,303,8.75,8.25
5531,2013/10/9,17,0.14,282,8.79,8.15
5532,2013/10/9,,,,,
5533,2013/10/9,17.9,0.12,1158,9.46,8.67
5534,2013/10/10,16.5,0.21,359,9.08,7.95
5535,2013/10/11,16.9,0.19,345,9.06,7.76
5536,2013/10/14,17.2,0.18,395,10.36,8.28
5537,2013/10/15,16.6,0.2,369,9.25,8.43
5538,2013/10/16,18.4,0.17,329,10.81,8.31
5539,2013/10/17,16,0.17,290,8.67,8.08
5540,2013/10/18,16.4,0.18,285,8.5,8.04
5541,2013/10/21,19.3,0.2,282,10.21,8.36
5542,2013/10/21,18.4,0.12,265,9.02,8.37
5543,2013/10/21,18.3,0.14,246,8.92,8.34
5544,2013/10/21,18,0.17,233,8.65,8.35
5545,2013/10/21,14.8,0.13,1146,6.9,8.4
5546,2013/10/21,16.6,0.21,376,10.26,8.73
5547,2013/10/21,17.1,0.19,313,9.23,8.48
5548,2013/10/21,17,0.16,317,8.83,8.37
5549,2013/10/21,17.5,0.17,296,8.74,8.28
5550,2013/10/21,17.3,0.18,275,9.12,8.35
5551,2013/10/22,18.8,0.21,278,9.69,8.3
5552,2013/10/23,18,0.24,266,9.03,8.02
5553,2013/10/24,17.9,0.28,260,9.17,7.6
5554,2013/10/25,16.1,0.18,272,9.15,8.01
5555,2013/10/28,15.9,0.18,270,8.95,7.98
5556,2013/10/29,15.8,0.19,268,8.18,7.99
5557,2013/10/30,14.7,0.19,260,8.56,7.86
5558,2013/10/31,15.8,0.16,276,8.7,7.56
5559,2013/11/1,14.9,0.23,272,7.96,7.5
5562,2013/11/4,12.9,0.18,261,10.11,7.75
5563,2013/11/5,12.5,0.16,248,9.84,7.61
5564,2013/11/6,14.6,0.19,258,10.55,8
5565,2013/11/6,14.6,0.19,258,10.55,8
5566,2013/11/6,13.1,0.21,228,9.97,7.75
5567,2013/11/6,13.3,0.18,195,9.38,7.87
5568,2013/11/6,12.7,0.2,181,10.38,8
5569,2013/11/6,13.5,0.18,262,9.34,8.03
5570,2013/11/6,13.2,0.2,273,9.91,7.94
5571,2013/11/6,12.7,0.14,353,10,8.02
5572,2013/11/6,12.9,0.2,553,10.53,8.47
5573,2013/11/6,11.1,0.2,1029,7.5,8.06
5574,2013/11/7,13.1,0.18,239,9.95,7.51
5575,2013/11/8,13.4,0.17,235,9.57,8.06
5576,2013/11/12,14.1,0.2,240,10.11,8.14
5577,2013/11/13,14.1,0.18,240,9.38,7.76
5578,2013/11/14,13.5,0.2,253,8.9,7.94
5579,2013/11/15,13.3,0.17,263,9.48,8.01
5580,2013/11/18,12.3,0.18,252,8.99,8.02
5581,2013/11/19,12.5,0.22,248,9.66,7.48
5582,2013/11/20,13,0.18,253,9.27,8.11
5583,2013/11/20,13,0.18,253,9.27,8.11
5584,2013/11/20,13,0.17,248,9.08,8.09
5585,2013/11/20,13,0.2,214,9.55,8.11
5586,2013/11/20,12.9,0.17,188,9.84,8.22
5587,2013/11/20,12.6,0.24,652,6.56,8.2
5588,2013/11/20,12.8,0.23,436,9.17,8.22
5589,2013/11/20,12.8,0.19,355,8.98,8.22
5590,2013/11/20,12.8,0.21,263,8.89,8.29
5591,2013/11/20,12.8,0.18,955,5.28,7.79
5592,2013/11/21,12.2,0.19,252,9.85,7.66
5593,2013/11/22,11,0.18,262,10.89,8.32
5594,2013/11/25,9.7,0.18,265,11.08,8.14
5595,2013/11/26,10.7,0.21,266,10.53,8.3
5596,2013/11/27,9.6,0.19,288,10.65,8.03
5597,2013/12/2,10.2,0.22,488,10.45,7.85
5598,2013/12/3,10.6,0.21,386,9.91,7.92
5599,2013/12/4,8.8,0.26,375,9.94,8.19
5600,2013/12/5,8.4,0.24,439,10.21,7.91
5601,2013/12/6,7.3,0.21,448,10.27,8.08
5602,2013/12/9,5.6,0,299,12.4,7.65
5603,2013/12/10,5.2,0.44,327,13.3,7.96
5604,2013/12/11,4.8,0.45,327,12.83,8.28
5605,2013/12/11,4.8,0.45,327,12.83,8.28
5606,2013/12/11,5,0.2,341,11.86,8.21
5607,2013/12/11,5.7,0.29,403,11.37,8.17
5608,2013/12/11,5.5,0.21,326,11.7,7.85
5609,2013/12/11,6,0.4,609,10.99,8.23
5610,2013/12/11,5.6,0.28,466,13.22,8.37
5611,2013/12/11,5.3,0.26,318,13.18,8.46
5612,2013/12/11,5.3,0.5,305,13.93,8.44
5613,2013/12/11,5.6,,725,13.9,8.51
5614,2013/12/12,5,0.37,335,13.23,8.11
5615,2013/12/13,5.2,0.53,334,12.99,8.13
5616,2013/12/16,5.9,0.73,334,13.12,8.12
5617,2013/12/17,6.6,0.52,342,13.56,8.28
5618,2013/12/18,6.4,0.3,433,12.37,8.24
5619,2013/12/19,6.6,0.34,520,11.37,7.97
5620,2013/12/20,6.9,0.32,521,11.44,8.09
5621,2013/12/23,7,0.33,534,11.4,8.29
5622,2013/12/23,7.9,0.36,546,11.89,8.46
5623,2013/12/23,7.1,0.34,529,11.5,8.33
5624,2013/12/23,7.2,0.3,426,11.82,8.55
5625,2013/12/23,6.7,0.34,345,12.6,8.5
5626,2013/12/23,7,0.36,571,10.6,8.46
5627,2013/12/23,6.8,0.38,568,10.92,8.34
5628,2013/12/23,7.1,0.39,570,10.88,8.23
5629,2013/12/23,7.4,0.3,516,12.33,8.43
5630,2013/12/23,6.2,0.49,732,12.27,8.3
5631,2013/12/24,7.2,0.21,543,10.47,8.05
5632,2014/1/2,7.9,0.29,544,10.54,7.94
5633,2014/1/3,8.8,0.27,572,11.22,7.83
5634,2014/1/6,8.5,0.35,556,11.18,7.93
5635,2014/1/6,7.9,0.32,532,11.85,7.95
5636,2014/1/7,7.8,0.35,357,12.95,8.04
5637,2014/1/7,8.4,0.4,553,10.97,7.96
5638,2014/1/8,7.5,0.32,419,13.01,7.96
5639,2014/1/8,8,0.38,547,10.02,7.98
5640,2014/1/9,7.8,0.35,517,11.17,7.73
5641,2014/1/9,8.2,0.29,564,9.86,7.92
5642,2014/1/10,8.1,0.24,553,10.8,7.84
5643,2014/1/10,8.1,0.24,553,10.8,7.84
5644,2014/1/10,8.2,0.27,577,10.77,8.01
5645,2014/1/10,8.5,0.28,569,11.09,8.01
5646,2014/1/10,8.9,0.22,568,11.58,8.05
5647,2014/1/10,8.9,0.22,568,11.58,8.05
5648,2014/1/10,9,0.23,578,11.12,8.04
5649,2014/1/10,9.4,0.29,619,11.08,8.01
5650,2014/1/10,9.7,0.35,627,11.5,7.97
5651,2014/1/10,10.3,0.39,641,11.37,8.03
5652,2014/1/10,10.3,0.37,807,11.01,8.21
5653,2014/1/13,8.3,0.24,566,10.63,7.32
5654,2014/1/13,9.6,0.27,588,11.93,8.03
5655,2014/1/14,8.3,0.31,449,12.61,8.04
5656,2014/1/14,10.2,0.22,616,10.91,7.99
5657,2014/1/15,8.2,0.23,565,11.1,7.81
5658,2014/1/15,9.3,0.23,601,9.91,7.19
5659,2014/1/16,8.3,0.3,554,10.73,7.87
5660,2014/1/16,8.8,0.28,582,10.6,7.9
5661,2014/1/17,8.4,0.28,556,10.98,7.84
5662,2014/1/17,9.3,0.31,608,10.18,7.91
5663,2014/1/21,9.2,0.24,623,9.52,7.82
5664,2014/1/21,10.1,0.25,644,9.24,7.9
5665,2014/1/22,8.8,0.25,523,12.01,8.16
5666,2014/1/22,9,0.29,619,9.21,7.91
5667,2014/1/23,8.8,0.29,531,12.01,8.09
5668,2014/1/23,8.9,0.26,617,9.47,7.91
5669,2014/1/24,9,0.25,630,9.07,7.72
5670,2014/1/24,9.2,0.24,623,9.53,7.93
5671,2014/1/24,9.4,0.36,800,9.89,8.22
5672,2014/1/24,9.9,0.26,660,8.34,7.94
5673,2014/1/24,10.2,0.33,658,9.7,7.92
5674,2014/1/24,9.9,0.23,655,10.34,8.13
5675,2014/1/24,10.4,0.31,681,10.87,7.88
5676,2014/1/24,9.2,0.27,581,10.55,8.06
5677,2014/1/24,9.2,0.27,581,10.55,8.06
5678,2014/1/24,9.9,0.19,652,9.36,7.98
5679,2014/1/24,10.2,0.32,653,9.79,7.97
5680,2014/1/27,11,0.24,690,9.3,7.92
5681,2014/1/27,9.3,0.23,574,10.86,7.86
5682,2014/1/28,9.8,0.25,564,10.92,7.96
5683,2014/1/28,11.1,0.23,695,9.36,8
5684,2014/1/29,10.6,0.31,670,8.8,7.8
5685,2014/1/29,11.8,0.26,704,9.07,7.9
5686,2014/1/30,11.2,0.21,681,8.9,7.71
5687,2014/1/30,12.4,0.22,708,8.51,7.82
5688,2014/1/31,11.9,0.23,696,8.99,7.79
5689,2014/1/31,12.4,0.22,720,9.07,7.93
5690,2014/2/3,10.1,0.23,649,8.82,7.84
5691,2014/2/3,11.3,0.28,707,8.13,7.93
5692,2014/2/4,9.9,0.25,619,8.68,7.92
5693,2014/2/4,10.3,0.31,691,8.55,8.04
5694,2014/2/5,8.8,0.33,807,9.95,8.03
5695,2014/2/5,9.4,0.36,664,8.6,7.99
5696,2014/2/5,10.2,0.33,706,7.85,7.76
5697,2014/2/5,10.4,0.25,676,8.4,7.87
5698,2014/2/5,10.4,0.25,676,8.4,7.87
5699,2014/2/5,10.5,0.23,690,9.9,7.97
5700,2014/2/5,10.5,0.23,690,9.9,7.97
5701,2014/2/5,10.4,0.21,698,8.99,7.97
5702,2014/2/5,10.7,0.23,690,8.53,7.97
5703,2014/2/5,9.9,0.28,697,8.54,7.76
5704,2014/2/5,9.9,0.28,677,8.51,7.91
5705,2014/2/6,10.2,0.24,655,9.35,7.62
5706,2014/2/6,9.9,0.31,709,8.44,7.69
5707,2014/2/7,10.2,0.19,685,8.77,8.07
5708,2014/2/7,9.7,0.11,644,9.47,8.03
5709,2014/2/10,13,0.19,600,8.51,7.75
5710,2014/2/10,11.9,0.23,581,9.2,7.78
5711,2014/2/11,13.2,0.19,716,7.32,7.42
5712,2014/2/11,12.5,0.21,545,7.59,7.6
5713,2014/2/12,12.6,0.21,535,6.25,7.37
5714,2014/2/12,13.5,0.19,559,7.41,7.5
5715,2014/2/13,14.2,0.19,601,6.9,7.66
5716,2014/2/13,13.4,0.22,563,6.16,7.49
5717,2014/2/14,15,0.13,637,7.65,7.67
5718,2014/2/14,14.2,0.19,591,6.81,7.55
5730,2014/2/18,14.2,0.2,610,6.46,7.58
5731,2014/2/18,14,0.2,674,6.09,7.61
5719,2014/2/19,13.3,0.17,687,6.05,7.45
5720,2014/2/19,13.7,0.18,688,6.91,7.62
5721,2014/2/19,13.5,0.19,687,6.87,7.63
5722,2014/2/19,14.3,0.2,659,7.4,7.63
5723,2014/2/19,14.8,0.19,687,7.57,7.72
5724,2014/2/19,14.3,0.22,628,7.2,7.65
5725,2014/2/19,14.3,0.22,628,7.2,7.65
5726,2014/2/19,14.5,0.18,683,7.77,7.75
5727,2014/2/19,14.5,0.18,683,7.77,7.75
5728,2014/2/19,13.5,0.17,667,7.09,7.67
5729,2014/2/20,14,0.27,680,6.9,7.8
6007,2014/2/20,14.1,0.2,680,8.29,7.51
5732,2014/2/21,13.9,0.18,664,8.09,7.72
5733,2014/2/21,13.4,0.21,647,7.33,7.59
5734,2014/2/24,14.3,0.22,660,8.87,9.04
5735,2014/2/24,14.2,0.17,738,8.05,7.92
5736,2014/2/25,15.7,0.24,765,7.72,8.42
5737,2014/2/25,14.2,0.24,701,7.69,8.3
5738,2014/3/2,14.2,0.18,645,7.61,7.82
5739,2014/3/3,13.8,0.2,687,7.28,8.67
5740,2014/3/3,13.9,0.26,713,7.98,8.18
5741,2014/3/4,13.8,0.3,657,7.17,7.61
5742,2014/3/4,14.1,0.19,700,6.78,7.65
5743,2014/3/5,14.8,0.2,718,7.57,8.15
5744,2014/3/5,14.5,0.24,701,7.37,8.19
5745,2014/3/5,14.8,0.19,726,7.75,8.54
5746,2014/3/5,15,0.21,721,7.71,8.48
5747,2014/3/5,14.5,0.18,676,7.04,7.94
5748,2014/3/5,14.7,0.21,716,7.86,8.28
5749,2014/3/5,14.5,0.24,701,7.37,8.19
5750,2014/3/5,14.7,0.18,742,7.51,8.24
5751,2014/3/5,14.3,0.23,351,9.32,7.9
5752,2014/3/5,15.3,0.19,726,7.83,8.34
5753,2014/3/5,15.3,0.19,726,7.83,8.34
5754,2014/3/6,15,0.21,730,7.46,7.86
5755,2014/3/6,16.2,0.18,698,8.03,8.05
5756,2014/3/7,15.4,0.2,629,7.04,8
5757,2014/3/7,15.3,0.29,732,7.3,8.17
5758,2014/3/10,15.8,0.2,631,6.62,8.45
5759,2014/3/10,15.6,0.26,658,7.69,7.99
5760,2014/3/11,14.9,0.21,640,8.06,8.04
5761,2014/3/11,15.4,0.21,620,9.32,8.64
5762,2014/3/12,14.6,0.18,670,9.18,8.5
5763,2014/3/12,14.3,0.21,632,8.88,8.21
5764,2014/3/13,15.4,0.2,672,9.2,8.44
5765,2014/3/13,14.6,0.23,653,9.02,8.48
5766,2014/3/14,14.8,0.22,671,8.62,8.21
5767,2014/3/14,15.2,0.2,706,8.25,8.47
5768,2014/3/17,17.5,0.18,824,8.03,8.41
5769,2014/3/17,16.5,0.22,744,8.07,8.12
5770,2014/3/18,15.8,0.23,761,8.18,8.21
5771,2014/3/18,16.4,0.21,826,8.53,8.47
5772,2014/3/19,15.1,0.27,781,8.36,8.49
5773,2014/3/19,15.3,0.2,695,8.52,8.28
5774,2014/3/20,17.4,0.25,831,8.74,8.74
5775,2014/3/20,17.4,0.25,831,8.74,8.74
5776,2014/3/20,17.8,0.28,820,8.56,8.84
5777,2014/3/20,17.6,0.23,843,8.8,8.59
5778,2014/3/20,16.9,0.2,833,8.47,8.44
5779,2014/3/20,16.9,0.2,833,8.47,8.44
5780,2014/3/20,15.6,0.18,388,10.02,8.66
5781,2014/3/20,16.6,0.26,786,9.77,8.77
5782,2014/3/20,16.1,0.24,904,9.54,8.55
5783,2014/3/20,16,0.32,890,8.43,8.61
5784,2014/3/20,16.6,0.2,908,7.71,8.45
5785,2014/3/20,14.7,0.39,874,8.62,8.3
